person_id,runtime_cohort,old_leg_mode,old_stuck_time,first_arrival_after_43h,last_arrival_time,last_event_type,last_event_time,observed_arrival_after_43h
"5498431",unresolved_background,car,154800.000,155296.000,155296.000,actstart,155296.000,true
"5505221",unresolved_background,car,154800.000,167853.000,167853.000,actstart,167853.000,true
"5506482",munich_resident,car,154800.000,165675.000,166648.000,actstart,166648.000,true
"5530575",unresolved_background,car,154800.000,155579.000,155579.000,actstart,155579.000,true
"5532854",unresolved_background,car,154800.000,160543.000,160543.000,actstart,160543.000,true
"5552435",regional_background,walk,154800.000,156743.000,156743.000,actstart,156743.000,true
"5558294",regional_background,car,154800.000,160797.000,163056.000,actstart,163056.000,true
"5575636",regional_background,walk,154800.000,156378.000,156378.000,actstart,156378.000,true
"5584541",unresolved_background,car,154800.000,163676.000,163676.000,actstart,163676.000,true
"5593584",regional_background,car,154800.000,170762.000,171789.000,actstart,171789.000,true
"5600814",regional_background,car,154800.000,165257.000,165257.000,actstart,165257.000,true
"5619724",unresolved_background,car,154800.000,156003.000,156003.000,actstart,156003.000,true
"5629899",regional_background,car,154800.000,166948.000,168811.000,actstart,168811.000,true
"5642449",regional_background,car,154800.000,171221.000,171221.000,actstart,171221.000,true
"5654909",unresolved_background,car,154800.000,163780.000,163780.000,actstart,163780.000,true
"5657430",regional_background,car,154800.000,161834.000,161834.000,actstart,161834.000,true
"5693967",regional_background,car,154800.000,164796.000,165612.000,actstart,165612.000,true
"5703706",regional_background,car,154800.000,157112.000,158646.000,actstart,158646.000,true
"5704289",regional_background,car,154800.000,161920.000,162772.000,actstart,162772.000,true
"5717405",regional_background,car,154800.000,162515.000,163582.000,actstart,163582.000,true
"5745698",regional_background,car,154800.000,164781.000,164781.000,actstart,164781.000,true
"5753453",regional_background,car,154800.000,163081.000,163081.000,actstart,163081.000,true
"5768398",regional_background,car,154800.000,158045.000,159723.000,actstart,159723.000,true
"5774245",regional_background,car,154800.000,155141.000,155141.000,actstart,155141.000,true
"5811556",regional_background,car,154800.000,165597.000,165597.000,actstart,165597.000,true
"5817219",regional_background,car,154800.000,161056.000,161056.000,actstart,161056.000,true
"5822039",regional_background,car,154800.000,169226.000,170637.000,actstart,170637.000,true
"5824075",regional_background,car,154800.000,156829.000,158000.000,actstart,158000.000,true
"5839364",unresolved_background,car,154800.000,158398.000,158398.000,actstart,158398.000,true
"5857987",regional_background,car,154800.000,157548.000,158876.000,actstart,158876.000,true
"5858814",regional_background,car,154800.000,160766.000,161832.000,actstart,161832.000,true
"5861557",regional_background,car,154800.000,155885.000,155885.000,actstart,155885.000,true
"58655",munich_resident,car,154800.000,160302.000,160302.000,actstart,160302.000,true
"5875209",regional_background,car,154800.000,166961.000,168026.000,actstart,168026.000,true
"5881609",regional_background,car,154800.000,156710.000,157812.000,actstart,157812.000,true
"5883018",regional_background,car,154800.000,158143.000,159710.000,actstart,159710.000,true
"5889117",regional_background,car,154800.000,157266.000,158279.000,actstart,158279.000,true
"5897024",regional_background,car,154800.000,163421.000,163421.000,actstart,163421.000,true
"5904815",regional_background,car,154800.000,160000.000,160990.000,actstart,160990.000,true
"5922021",unresolved_background,car,154800.000,157351.000,157351.000,actstart,157351.000,true
"5929688",unresolved_background,car,154800.000,159223.000,159223.000,actstart,159223.000,true
"5941654",unresolved_background,car,154800.000,162091.000,162091.000,actstart,162091.000,true
"5956660",regional_background,car,154800.000,162483.000,163839.000,actstart,163839.000,true
"5966176",regional_background,car,154800.000,154866.000,156413.000,actstart,156413.000,true
"5972450",regional_background,car,154800.000,156387.000,157844.000,actstart,157844.000,true
"5973842",unresolved_background,car,154800.000,158809.000,158809.000,actstart,158809.000,true
"5982076",unresolved_background,car,154800.000,157648.000,157648.000,actstart,157648.000,true
"5985001",regional_background,car,154800.000,158182.000,159306.000,actstart,159306.000,true
"5989665",regional_background,car,154800.000,166132.000,166132.000,actstart,166132.000,true
"5991026",regional_background,car,154800.000,156582.000,157636.000,actstart,157636.000,true
"6008253",regional_background,car,154800.000,155240.000,155240.000,actstart,155240.000,true
"6008600",unresolved_background,car,154800.000,169409.000,169409.000,actstart,169409.000,true
"6014388",unresolved_background,car,154800.000,169516.000,169516.000,actstart,169516.000,true
"6015498",regional_background,car,154800.000,154960.000,154960.000,actstart,154960.000,true
"6035257",regional_background,car,154800.000,168416.000,169349.000,actstart,169349.000,true
"6040038",regional_background,car,154800.000,158090.000,159229.000,actstart,159229.000,true
"6042348",unresolved_background,car,154800.000,164134.000,164134.000,actstart,164134.000,true
"6060873",unresolved_background,car,154800.000,170697.000,170697.000,actstart,170697.000,true
"6065213",unresolved_background,car,154800.000,159319.000,159319.000,actstart,159319.000,true
"6079982",unresolved_background,car,154800.000,157214.000,157214.000,actstart,157214.000,true
"6081717",unresolved_background,car,154800.000,171753.000,171753.000,actstart,171753.000,true
"6091100",unresolved_background,car,154800.000,157255.000,157255.000,actstart,157255.000,true
"6131563",unresolved_background,car,154800.000,171821.000,171821.000,actstart,171821.000,true
"6141085",unresolved_background,car,154800.000,171345.000,171345.000,actstart,171345.000,true
"6146570",unresolved_background,car,154800.000,170948.000,170948.000,actstart,170948.000,true
"6149690",unresolved_background,car,154800.000,157471.000,157471.000,actstart,157471.000,true
"6154306",unresolved_background,car,154800.000,163610.000,163610.000,actstart,163610.000,true
"6159839",unresolved_background,car,154800.000,169991.000,169991.000,actstart,169991.000,true
"6167302",unresolved_background,car,154800.000,168478.000,168478.000,actstart,168478.000,true
"6174715",unresolved_background,car,154800.000,171700.000,171700.000,actstart,171700.000,true
"6181661",unresolved_background,car,154800.000,159334.000,159334.000,actstart,159334.000,true
"6202886",unresolved_background,car,154800.000,156367.000,156367.000,actstart,156367.000,true
"6210000",unresolved_background,car,154800.000,161596.000,161596.000,actstart,161596.000,true
"62362",munich_resident,car,154800.000,172211.000,172211.000,actstart,172211.000,true
"6237403",unresolved_background,car,154800.000,157270.000,157270.000,actstart,157270.000,true
"6243211",unresolved_background,car,154800.000,157244.000,157244.000,actstart,157244.000,true
"6253447",regional_background,walk,154800.000,157579.000,157579.000,actstart,157579.000,true
"6263599",unresolved_background,car,154800.000,154847.000,154847.000,actstart,154847.000,true
"6313098",unresolved_background,car,154800.000,169699.000,169699.000,actstart,169699.000,true
"63642",munich_resident,car,154800.000,161088.000,161088.000,actstart,161088.000,true
"6561951",unresolved_background,car,154800.000,155038.000,155038.000,actstart,155038.000,true
"6614781",unresolved_background,car,154800.000,155975.000,155975.000,actstart,155975.000,true
"6663264",unresolved_background,car,154800.000,165778.000,165778.000,actstart,165778.000,true
"6683873",unresolved_background,walk,154800.000,155896.000,155896.000,actstart,155896.000,true
"6705514",regional_background,car,154800.000,156885.000,156885.000,actstart,156885.000,true
"6711580",unresolved_background,car,154800.000,169537.000,169537.000,actstart,169537.000,true
"6728320",regional_background,walk,154800.000,157598.000,157598.000,actstart,157598.000,true
"6728456",regional_background,car,154800.000,156928.000,156928.000,actstart,156928.000,true
"6769417",regional_background,car,154800.000,160777.000,160777.000,actstart,160777.000,true
"6813032",regional_background,car,154800.000,158950.000,158950.000,actstart,158950.000,true
"68183",munich_resident,car,154800.000,159690.000,159690.000,actstart,159690.000,true
"688970",regional_background,car,154800.000,165311.000,165311.000,actstart,165311.000,true
"6935647",unresolved_background,car,154800.000,160401.000,160401.000,actstart,160401.000,true
"69462",munich_resident,car,154800.000,156614.000,156614.000,actstart,156614.000,true
"6977766",unresolved_background,car,154800.000,166360.000,166360.000,actstart,166360.000,true
"6978110",unresolved_background,car,154800.000,163963.000,163963.000,actstart,163963.000,true
"70138",munich_resident,car,154800.000,160685.000,160685.000,actstart,160685.000,true
"70221",munich_resident,car,154800.000,166099.000,166099.000,actstart,166099.000,true
"706763",regional_background,car,154800.000,172450.000,172450.000,actstart,172450.000,true
"7105294",unresolved_background,walk,154800.000,171816.000,171816.000,actstart,171816.000,true
"714035",regional_background,car,154800.000,171490.000,171490.000,actstart,171490.000,true
"7182756",regional_background,walk,154800.000,158784.000,158784.000,actstart,158784.000,true
"725016",regional_background,car,154800.000,157946.000,157946.000,actstart,157946.000,true
"727634",regional_background,car,154800.000,171819.000,171819.000,actstart,171819.000,true
"735546",regional_background,car,154800.000,158557.000,158557.000,actstart,158557.000,true
"76156",munich_resident,car,154800.000,166923.000,166923.000,actstart,166923.000,true
"77688",munich_resident,car,154800.000,154944.000,154944.000,actstart,154944.000,true
"86102",munich_resident,car,154800.000,156740.000,156740.000,actstart,156740.000,true
"87223",munich_resident,car,154800.000,163774.000,163774.000,actstart,163774.000,true
"88152",munich_resident,car,154800.000,159306.000,159306.000,actstart,159306.000,true
"891246",regional_background,car,154800.000,159553.000,161009.000,actstart,161009.000,true
"930847",regional_background,car,154800.000,172063.000,172063.000,actstart,172063.000,true
"951495",regional_background,car,154800.000,163535.000,163535.000,actstart,163535.000,true
